dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,linear,32,32,1.0,LeNet-5,1,3,59,8.026880502700806,0.8797
MNIST,linear,32,32,1.0,LeNet-5,2,5,118,5.364278316497803,0.9112
MNIST,linear,32,32,1.0,LeNet-5,3,6,177,5.219255685806274,0.9224
MNIST,linear,32,32,1.0,LeNet-5,4,7,236,5.257951498031616,0.9313
MNIST,linear,32,32,1.0,LeNet-5,5,8,295,5.280253887176514,0.9387
MNIST,linear,32,32,1.0,LeNet-5,6,9,354,5.268444776535034,0.9443
MNIST,linear,32,32,1.0,LeNet-5,7,10,413,5.252490282058716,0.9484
MNIST,linear,32,32,1.0,LeNet-5,8,12,472,5.405965805053711,0.9517
MNIST,linear,32,32,1.0,LeNet-5,9,13,531,5.2577221393585205,0.9558
MNIST,linear,32,32,1.0,LeNet-5,10,14,590,5.220494508743286,0.9586
MNIST,linear,32,32,1.0,LeNet-5,11,15,649,5.25812292098999,0.9609
MNIST,linear,32,32,1.0,LeNet-5,12,16,708,5.251405715942383,0.9629
MNIST,linear,32,32,1.0,LeNet-5,13,18,767,5.437359809875488,0.965
MNIST,linear,32,32,1.0,LeNet-5,14,19,826,5.271750211715698,0.9658
MNIST,linear,32,32,1.0,LeNet-5,15,20,885,5.263079404830933,0.9679
MNIST,linear,32,32,1.0,LeNet-5,16,22,944,5.417360067367554,0.9699
MNIST,linear,32,32,1.0,LeNet-5,17,23,1003,5.2762956619262695,0.9699
MNIST,linear,32,32,1.0,LeNet-5,18,24,1062,5.290440797805786,0.972
MNIST,linear,32,32,1.0,LeNet-5,19,25,1121,5.28735089302063,0.9728
MNIST,linear,32,32,1.0,LeNet-5,20,27,1180,5.440226793289185,0.9743
MNIST,linear,32,32,1.0,LeNet-5,21,28,1239,5.218196630477905,0.9745
MNIST,linear,32,32,1.0,LeNet-5,22,29,1298,5.246496677398682,0.9765
MNIST,linear,32,32,1.0,LeNet-5,23,31,1357,5.422292947769165,0.9767
MNIST,linear,32,32,1.0,LeNet-5,24,32,1416,5.230355978012085,0.9769
MNIST,linear,32,32,1.0,LeNet-5,25,33,1475,5.245665788650513,0.9778
MNIST,linear,32,32,1.0,LeNet-5,26,35,1534,5.410532474517822,0.9788
MNIST,linear,32,32,1.0,LeNet-5,27,36,1593,5.176000356674194,0.9786
MNIST,linear,32,32,1.0,LeNet-5,28,37,1652,5.335485458374023,0.9789
MNIST,linear,32,32,1.0,LeNet-5,29,39,1711,5.406589031219482,0.9797
MNIST,linear,32,32,1.0,LeNet-5,30,40,1770,5.272324085235596,0.9803
MNIST,linear,32,32,1.0,LeNet-5,31,41,1829,5.266329288482666,0.9798
MNIST,linear,32,32,1.0,LeNet-5,32,43,1888,5.379884243011475,0.9802
MNIST,linear,32,32,1.0,LeNet-5,33,44,1947,5.246443510055542,0.9811
MNIST,linear,32,32,1.0,LeNet-5,34,45,2006,5.236241579055786,0.9811
MNIST,linear,32,32,1.0,LeNet-5,35,47,2065,5.483795166015625,0.9813
MNIST,linear,32,32,1.0,LeNet-5,36,48,2124,5.263401508331299,0.981
MNIST,linear,32,32,1.0,LeNet-5,37,49,2183,5.25549840927124,0.9821
MNIST,linear,32,32,1.0,LeNet-5,38,51,2242,5.393622398376465,0.9819
MNIST,linear,32,32,1.0,LeNet-5,39,52,2301,5.242204189300537,0.9824
MNIST,linear,32,32,1.0,LeNet-5,40,53,2360,5.2413153648376465,0.9823
MNIST,linear,32,32,1.0,LeNet-5,41,55,2419,5.407130241394043,0.9823
MNIST,linear,32,32,1.0,LeNet-5,42,56,2478,5.242305040359497,0.9824
MNIST,linear,32,32,1.0,LeNet-5,43,57,2537,5.239834308624268,0.9838
MNIST,linear,32,32,1.0,LeNet-5,44,59,2596,5.391140460968018,0.9827
MNIST,linear,32,32,1.0,LeNet-5,45,60,2655,5.241971254348755,0.983
MNIST,linear,32,32,1.0,LeNet-5,46,61,2714,5.235941410064697,0.9836
MNIST,linear,32,32,1.0,LeNet-5,47,62,2773,5.243357181549072,0.9835
MNIST,linear,32,32,1.0,LeNet-5,48,64,2832,5.410569667816162,0.9838
MNIST,linear,32,32,1.0,LeNet-5,49,65,2891,5.2343103885650635,0.9836
MNIST,linear,32,32,1.0,LeNet-5,50,66,2950,5.295059442520142,0.9833
MNIST,linear,32,32,1.0,LeNet-5,51,68,3009,5.40645956993103,0.9838
